id,question_type_id,admin_id,enterprise_id,short_name,question,points,created_at,updated_at,question_category_id,level,instructions,code
56,1,1,,DC_0227,"<p>Necesitas compartir la información <strong>Imagen 1</strong> con tu amigo e indicarle como llegar a la <strong>imagen 2</strong>. Pero esto lo tienes que hacer mediante una <strong>conexión de red</strong>.<br />
¿Qué indicaciones y medios requieres para poder realizar esta actividad? </p>
<p><strong>Imagen 1.</strong></p>
<p><img src=""URL_SERVER/MEDIA_ZIP/1_227.jpg"" alt=""alt text"" title=""Imagen 1"" /></p>
<p><strong>Imagen 2.</strong></p>
<p><img src=""URL_SERVER/MEDIA_ZIP/2_227.png"" alt=""alt text"" title=""Imagen 2"" /></p>",9.0,2020-06-16 22:16:21,2020-06-16 22:16:21,4,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0227
57,1,1,,DC_0228,"<p>¿Qué aplicaciones requieres para poder recibir o interactuar con formatos de sindicación de contenidos de páginas web, conocidos como <strong>RSS (Really Simple Syndication por sus siglas en inglés)</strong>?</p>",10.0,2020-06-16 22:16:22,2020-06-16 22:16:22,4,8,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0228
58,1,1,,DC_0231,"<p>La palabra <strong>webinar</strong> o <strong>webminario</strong> se utiliza para nombrar a las sesiones principalmente formativas o en las que se comparten documentos y en la que los asistentes pueden interactuar sobre esos documentos y establecer pantallas, también conocidas como videoconferencias.<br />
Selecciona las aplicaciones por las cuales puedes tener una interacción participativa.</p>",1.5,2020-06-16 22:16:23,2020-06-16 22:16:23,4,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0231
59,1,1,,DC_0232,"<p>Te encuentras navegando en internet y buscas una forma de interactuar en un medio de escucha activa.<br />
¿Qué medios son los más idóneos?</p>",2.5,2020-06-16 22:16:24,2020-06-16 22:16:24,4,2,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0232
60,1,1,,DC_0233,"<p>Se está quemando un bosque cercano a tu casa y se quiere construir un parque de diversiones en él. En el supuesto de que no estás de acuerdo, ¿Por qué medios puedes alzar la voz para protestar en contra de esa propuesta? </p>",4.0,2020-06-16 22:16:25,2020-06-16 22:16:25,4,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0233
61,1,1,,DC_0234,"<p>Haz finalizado de escuchar el nuevo álbum de tu banda favorita, lo cual te ha generado algunas opiniones que no puedes compartir con tu familia o amigos, ya que no cuentan con los mismos gustos musicales que tú, por lo que decides hacerlo en línea. Para lograr lo anterior, necesitas una herramienta que, partiendo de un tema indistinto (en tu caso, el álbum de la banda), te permita participar, debatir y concretar sobre el tema de tu interés, compartiendo diferentes puntos de vista. ¿Cuál herramienta te puede ayudar a lograr lo anterior?</p>",5.0,2020-06-16 22:16:26,2020-06-16 22:16:26,4,4,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0234
62,1,1,,DC_0235,"<p>El comité de participación ciudadana de tu ciudad, se encuentra buscando herramientas que ayuden a la concientización en el cuidado del ecosistema. El comité llegó a la conclusión de utilizar diversas tecnologías que colaboren a la suma de personas que se vean involucradas y participen en el proceso.<br />
¿Qué tecnologías se utilizaría para esta cuestión?</p>",6.5,2020-06-16 22:16:27,2020-06-16 22:16:27,4,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0235
63,1,1,,DC_0236,"<p>Si tuvieses que compartir videos educativos y etiquetados, ¿Cuáles plataformas seleccionarías para compartir videos?</p>",7.5,2020-06-16 22:16:28,2020-06-16 22:16:28,4,6,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0236
64,1,1,,DC_0237,"<p>Selecciona la opción que complemente el siguiente párrafo:</p>
<p>Una representación visual de conocimientos, que presenta información rescatando aspectos importantes de un concepto o materia dentro de un esquema usando etiquetas, se le conoce como <em> </em> <em> (1) </em> <em> </em>. Además, se le denomina de variadas formas, como: mapa semántico, mapa conceptual, organizador visual, mapa mental, etc.<br />
Algunas herramientas digitales que facilitan el desarrollo de ellos son <em> </em> <em> (2) </em> _ _y sirven para presentar las relaciones entre diversas ideas y conceptos de una forma organizada y entendible para las personas.</p>",9.0,2020-06-16 22:16:29,2020-06-16 22:16:29,4,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0237
65,1,1,,DC_0238,"<p>Lee el siguiente párrafo y elige la respuesta que completa la expresión: </p>
<p>Un <em> </em> <em> (1) </em> <em> </em> tiene la finalidad de garantizar electrónicamente la identidad del ciudadano al realizar una transacción telemática. Asegura que la comunicación electrónica se realiza con la persona que dice que es. El titular podrá a través de su certificado <em> </em> <em> (2) </em> _ <em>frente a cualquiera. Ya que se encuentra en posesión del certificado de identidad y de la clave privada asociada al mismo, también conocida como </em> <em> </em> (3) <em> </em> <em>. El propósito de este certificado es permitir al ciudadano firmar trámites o documentos. Este certificado permite sustituir la firma manuscrita por la electrónica en las relaciones del ciudadano con terceros.<br />
Dos ejemplos son: </em> <em> </em> (4) <em> </em> _.</p>",10.0,2020-06-16 22:16:30,2020-06-16 22:16:30,4,8,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0238
66,1,1,,DC_0241,"<p>Tienes una gran cantidad de fotos en tu celular, las cuales necesitas para crear un mural digital, con un compañero de trabajo; ¿En qué herramienta tecnológica puedes guardar las fotos y que ésta tenga la posibilidad de trabajar colaborativamente con tu compañero?</p>",1.5,2020-06-16 22:16:32,2020-06-16 22:16:32,4,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0241
67,1,1,,DC_0242,"<p>Siendo consciente de las amenazas al medio ambiente, decides colaborar con el cuidado de éste. Debido a lo anterior, procuras utilizar medios digitales, tanto para reducir el uso de papel como el uso de combustibles.<br />
¿Qué tecnologías digitales utilizarías para evitar el uso de medios contaminantes y no dejar de colaborar e interactuar con una red de personas?</p>",2.5,2020-06-16 22:16:33,2020-06-16 22:16:33,4,2,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0242
68,1,1,,DC_0243,"<p>Completa la siguiente oración seleccionando una de las respuestas: </p>
<p>Necesitas agendar un encuentro con <em> </em> <em> (1) </em> <em> </em>, para después hacer una conferencia a través de <em> </em> <em> (2) </em> <em> </em>, lo cual permitirá compartir recursos a través de <em> </em> <em> (3) </em> <em> </em>.</p>",4.0,2020-06-16 22:16:34,2020-06-16 22:16:34,4,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0243
69,1,1,,DC_0244,"<p>Completa el siguiente párrafo, seleccionando una de las opciones: </p>
<p>La gran fuerza de los <em> </em> <em> (1) </em> _ <em>reside en su capacidad de unir nodos de conocimiento. Desde una concepción conectivista, donde la creación del conocimiento se basa en el establecimiento de conexiones. Está claro que cuanto mayor sea el número de nodos, más posibilidades de aprendizaje hay en un </em> <em> </em> (2) <em> </em> _determinado.</p>",5.0,2020-06-16 22:16:35,2020-06-16 22:16:35,4,4,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0244
70,1,1,,DC_0245,"<p>Para las vacaciones de verano, tú y tus amigos deciden ir a acampar a una zona forestal. Debido a que tiene que haber una planificación, asignación y seguimiento de actividades para preparar todo, deciden utilizar herramientas digitales que les ayuden a realizar lo anterior.<br />
¿Qué herramientas se adaptan a sus necesidades?</p>",6.5,2020-06-16 22:16:36,2020-06-16 22:16:36,4,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0245
71,1,1,,DC_0246,"<p>Observa la siguiente imagen:</p>
<p><img src=""URL_SERVER/MEDIA_ZIP/246.jpg"" alt=""alt text"" title=""Drive"" /></p>
<p>Identifica que tipo de herramienta es y qué apartado puedes utilizar para desarrollar un instrumento de evaluación. </p>
<p><strong>Selecciona la respuesta correcta.</strong></p>",7.5,2020-06-16 22:16:38,2020-06-16 22:16:38,4,6,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0246
72,1,1,,DC_0247,<p>Si deseas incentivar y promover la colaboración a través de tecnologías digitales ¿Qué recursos utilizas?</p>,9.0,2020-06-16 22:16:39,2020-06-16 22:16:39,4,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0247
73,1,1,,DC_0248,"<p>Para el desarrollo de procesos de colaboración, construcción y creación conjunta de datos, recursos y conocimientos a través de tecnologías digitales, selecciona la imagen que es idónea para dicha actividad.</p>",10.0,2020-06-16 22:16:40,2020-06-16 22:16:40,4,8,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0248
74,1,1,,DC_0251,<p>Observa las imagenes y selecciona el inciso que representen códigos de buena conducta en entornos digitales.</p>,1.5,2020-06-16 22:16:41,2020-06-16 22:16:41,4,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0251
75,1,1,,DC_0252,"<p>Completa el párrafo, de forma que indique las adecuadas normas de comportamiento en medios digitales. En cualquier medio digital se requiere de desarrollar estrategias activas para la práctica de normas de conducta <em> </em> <em> (1) </em> _ <em>que propicien la capacidad de protegerse a sí mismos y a otras personas, evitar </em> <em> </em> (2) <em> </em> <em> al ser consciente de la pluralidad cultural. Al momento de redactar alguna información a compartir por algún canal o medio, revisar la </em> <em> </em> (3) <em> </em> <em>para no transmitir el mensaje en demasiados textos. Y por último no propagar </em> <em> </em> (4) <em> </em> _.</p>",2.5,2020-06-16 22:16:43,2020-06-16 22:16:43,4,2,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0252
76,1,1,,DC_0253,"<p>Completa el párrafo con la información correspondiente. </p>
<p>Se trata sino de contribuir a que la lista de distribución cumpla sus objetivos, sean éstos los que sean: informar, divulgar, entretener, etc. Esto es, colaborar con los mensajes para mantener su utilidad:<br />
<em>Leer todos los mensajes nuevos <em> </em> <em> (1) </em> _ _a uno en particular para no repetirse.<br />
</em>Firmar el mensaje <em> </em> <em> (2) </em> <em> </em>.<br />
<em>Escribir un <em> </em> <em> (3) </em> _ _que dé buena cuenta del contenido y modificarlo si al responder o reenviar mensajes se cambia de tema.<br />
</em>Emplear texto sin formato en lugar de <em> </em> <em> (4) </em> <em> </em> (esto es, sin negrita, cursiva o subrayado) en la medida de lo posible.<br />
*<em> </em> <em> (5) </em> _ _información antes de enviar.<br />
(EROSKI, 2018).</p>",4.0,2020-06-16 22:16:44,2020-06-16 22:16:44,4,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0253
77,1,1,,DC_0254,"<p>Navegando por la red, te encuentras con un post que describe un conjunto de reglas que buscan regularizar la conducta de los usuarios, en el momento de comunicarse e interactuar en la red o el ciberespacio. Este conjunto de reglas es conocido como Netiqueta. Como un usuario activo de internet, decides valorar tus interacciones en la red, verificando si cumples con las normas de Netiqueta. De las siguientes opciones ¿Cuál contiene normas que te permita hacer una valoración de tu Netiqueta?</p>",5.0,2020-06-16 22:16:46,2020-06-16 22:16:46,4,4,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0254
78,1,1,,DC_0255,"<p>Observa la siguiente imagen y selecciona la respuesta que indica los <strong>errores</strong> presentes en el correo, tomando en cuenta el uso de los <strong>códigos de comportamiento en el ciberespacio</strong>.</p>
<p><img src=""URL_SERVER/MEDIA_ZIP/2_55.jpg"" alt=""alt text"" title=""Correo"" /></p>",6.5,2020-06-16 22:16:47,2020-06-16 22:16:47,4,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0255
79,1,1,,DC_0256,"<p>En la siguiente imagen se presenta un correo que envía uno de tus amigos que comentario puedes decirle tomando en cuenta el uso de los <strong>códigos de comportamiento en el ciberespacio</strong>.</p>
<p><img src=""URL_SERVER/MEDIA_ZIP/2_56.jpg"" alt=""alt text"" title=""Correo 2"" /></p>",7.5,2020-06-16 22:16:49,2020-06-16 22:16:49,4,6,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0256
80,1,1,,DC_0257,"<p>Teniendo en cuenta la siguiente imagen, selecciona qué códigos de netiqueta se quebrantan.</p>
<p><img src=""URL_SERVER/MEDIA_ZIP/2_57.jpg"" alt=""alt text"" title=""Twitter"" /></p>",9.0,2020-06-16 22:16:50,2020-06-16 22:16:50,4,7,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0257
81,1,1,,DC_0258,"<p>Soy capaz de organizar, analizar y usar éticamente la información a partir de una variedad de fuentes y medios a través de:</p>",10.0,2020-06-16 22:16:52,2020-06-16 22:16:52,4,8,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0258
82,1,1,,DC_0261,"<p>Si la <strong>Identidad Digital</strong> es el conjunto de características que nos identifican dentro de la red...excede el concepto de identificar, pues nuestra huella digital hace mucho más que identificarnos como individuo dentro de la red. Selecciona la respuesta que muestra qué elementos pueden definir nuestra identidad digital.</p>",1.5,2020-06-16 22:16:53,2020-06-16 22:16:53,4,1,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0261
83,1,1,,DC_0262,<p>Selecciona la imagen donde se vea inmersa la <strong>identidad digital</strong>.</p>,2.5,2020-06-16 22:16:55,2020-06-16 22:16:55,4,2,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0262
84,1,1,,DC_0263,"<p>A través de qué aplicaciones puedes generar un perfil acorde a una situación profesional (1), generar un perfil de ocio (2) y un perfil de colaboración ciudadana (3). </p>",4.0,2020-06-16 22:16:56,2020-06-16 22:16:56,4,3,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0263
85,1,1,,DC_0264,"<p>Debido a las recientes filtraciones de información de cómo y con qué objetivo las grandes empresas de internet recolectan y utilizan la información y datos de sus usuarios, has decidido controlar las acciones que realizas y que quedan registradas a través de tu <strong>huella digital en línea</strong>.<br />
Selecciona algunas formas en las que se puede dejar una huella digital, y como se le da seguimiento.</p>",5.0,2020-06-16 22:16:58,2020-06-16 22:16:58,4,4,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0264
86,1,1,,DC_0265,"<p><em>Completa el siguiente párrafo:</em></p>
<p>La <em> </em> (1) <em> </em>, esta formada por múltiples piezas de datos formales e informales, reales e imaginarios. Los <em> </em> <em> (2) </em> <em> </em> son los que se agregan de forma consciente, mientras que los <em> </em> <em> (3) </em> _ <em>son los que se encuentran presentes en la red sin que se percate de ello. Además, se perciben de dos formas: como </em> <em> </em> (4) <em> </em> <em>; pues son aquellos que son veraces. Y los </em> <em> </em> (5) <em> </em> _, que se producen a causa de la suposición de quien los observa.</p>",6.5,2020-06-16 22:17:00,2020-06-16 22:17:00,4,5,<p>Lee con atención la pregunta y selecciona la respuesta correcta.</p>,DC_0265
